0.00011289757877034072,0.3524387817261635,0.0
0.00018118158293937764,0.00013257852478748902,1.0
0.0001776197798181139,0.0005120665530461109,0.0
0.00022713493879949207,0.0001397313724010099,1.0
0.00019426270340729612,0.0002664514838108603,0.0
0.00017577928156865211,0.0013935668305701185,1.0
0.00022727439471591,0.00047633180927143456,0.0
0.00017604170254847322,0.005244656349257228,1.0
0.001403743432049232,5.316915372709924e-05,0.0
0.0001957561157676735,0.00045039748147952113,1.0
0.00019408617599932666,0.0100757574767113,0.0
0.0001817626628391048,0.0005141690672499227,1.0
0.0002646060413298535,0.0002696648482541572,0.0
0.00017524799847516812,0.003388221024147868,1.0
0.00017997986518425652,0.006577320052778092,0.0
0.00017830670008255403,0.0001740960560359557,1.0
0.0001759906584513928,0.0005341923952598276,0.0
0.0003960299272941332,7.669813707299536e-05,1.0
0.00039715900135233796,3.2601205400915184e-05,0.0
0.00020176239658409366,0.000453556719430679,1.0
0.0002352908482921043,0.10951831074802214,0.0
0.0001965180398992238,0.00019924305932811012,1.0
0.0027442906438405155,0.0001857335869996854,0.0
0.0001762870051958054,0.0008184086870212694,1.0
0.0019690620683953846,0.28524843513430254,0.0
0.00018687135434736213,0.0004607195579747758,1.0
0.004206271070056064,0.00013594667538642177,0.0
0.00024718349299587535,0.00013246091717501393,1.0
0.00019474418635747975,0.0004042140921366108,0.0
0.00017671614018099522,0.0006626439671865367,1.0
0.00017912083166710048,0.0005893253896047598,0.0
0.0009414597068192842,6.286389041476603e-05,1.0
0.0002113833496530334,0.000635584292249209,0.0
0.000176561152830562,0.0003760500018120845,1.0
0.00017614436263991597,0.000297924444049788,0.0
0.00017576808326258994,0.0013816797938468461,1.0
0.0018631191599082614,0.028129769676787906,0.0
0.0005208379794558599,0.00015380072737882985,1.0
0.0001761636609559677,0.0002852387925832457,0.0
0.00017963765473667575,0.0012084912732432847,1.0
7.578812084824073e-05,0.3752095448429185,0.0
0.00021278067442997463,0.00014103450781332086,1.0
0.0003162014603280386,5.651562096462351e-05,0.0
0.00017864451223499763,0.0007293815230915573,1.0
0.00047354707202532597,0.4413594572859446,0.0
0.00035376489646453055,0.00012713205462505997,1.0
0.00018425114356791566,0.0012745249453346638,0.0
0.0001896418817344096,0.00033181065632889237,1.0
0.00024226833569193575,0.0011373486319432823,0.0
0.0005388725639856284,0.0006113299521378346,1.0
0.000240598610606563,0.0002742068366590189,0.0
0.00021892847038779942,0.0002825943117191164,1.0
0.00017375267891406461,0.021570494943878693,0.0
0.00018327548966089896,0.000160951202122301,1.0
0.00017143691217265996,0.019396875312528497,0.0
0.00017599622109752884,0.0005232039782910348,1.0
0.00014359273373624115,0.37523213486669077,0.0
0.00016742084374565705,0.035231124541481,1.0
0.00023486915914119183,0.0001730983832856775,0.0
0.0002068825503478758,5.165037771195924e-05,1.0
0.00017611142833980184,0.0002529744310827073,0.0
0.000216607535455419,6.945549861705688e-05,1.0
0.0024779179874531796,0.03779931292007114,0.0
0.00017618953180475344,0.0007622431500642207,1.0
0.00021444383257422184,0.004629712203775241,0.0
0.00024104652106927082,0.00023365987911307812,1.0
0.00030449081005165773,5.588267355810181e-05,0.0
0.00017704660047256526,0.00031920857438307373,1.0
0.00018125526161377552,0.00045727524332207434,0.0
0.00017778212224608047,0.0005826562199471377,1.0
0.0005618357398219645,0.000210084642911966,0.0
0.00017721440379838034,0.0008740788208598943,1.0
0.00017745029134445182,0.0006835185854243767,0.0
0.0001759948850526586,0.00244241565282511,1.0
0.0004479948176594298,0.06888939271529748,0.0
0.00019198827296171067,0.009827872532020849,1.0
0.00023006627350675253,0.012351522865172633,0.0
0.00022149720342038706,0.000488677593780306,1.0
0.00017676930224189732,0.0006380536322793326,0.0
0.00018547716874579455,0.0016230035536967183,1.0
0.00014670312389080775,0.129036236210175,0.0
0.0002210218226444226,0.0007872506639483232,1.0
0.00034674631461566045,0.00010721752339150695,0.0
0.0002521750499868496,0.00028405976078582987,1.0
0.00020502861702864107,0.002003996772780056,0.0
0.00018069393644727498,0.00016077236986487137,1.0
0.00025092730478117075,0.006385202294672182,0.0
0.00023448750284952994,9.929407813367985e-05,1.0
0.0006494780614600229,0.00027840989395080604,0.0
0.0001860756468183549,7.382773254895753e-05,1.0
0.00025044737745047116,8.482253215725058e-05,0.0
0.00017681045992474533,0.000372467460265917,1.0
7.823923142546334e-05,0.36870914258660603,0.0
0.00019996041860217148,0.00013559625020576754,1.0
0.001068113294665482,4.364659936790735e-05,0.0
0.00018446138183113715,0.0007966906869693313,1.0
0.00017752086973692768,0.00011897582795444839,0.0
0.00022300163645269828,6.227900316506038e-05,1.0
0.0007827447520094193,0.0004166219515389924,0.0
0.00018770140844438527,0.00027489001949430533,1.0
0.00015784265194650595,0.0717765500041988,0.0
0.00022973728497266042,0.00044954384291923805,1.0
0.0005807739755831004,0.013232141447790668,0.0
