0.00011289757877034072,0.3524387817261635,0.7163480554991075,0.5404326240937718,0.0
0.00018118158293937764,0.00013257852478748902,0.716083864613171,0.5409631552043808,1.0
0.0001776197798181139,0.0005120665530461109,0.71608027562194,0.5409602922051425,0.0
0.00022713493879949207,0.0001397313724010099,0.7161602620221079,0.5411007195509472,1.0
0.00019426270340729612,0.0002664514838108603,0.7161002579997663,0.5410164025021618,0.0
0.00017577928156865211,0.0013935668305701185,0.7160782661422764,0.5409534349159479,1.0
0.00022727439471591,0.00047633180927143456,0.7161517659297733,0.5410820118635374,0.0
0.00017604170254847322,0.005244656349257228,0.7160826554264298,0.5409472242434765,1.0
0.001403743432049232,5.316915372709924e-05,0.7178108653474314,0.5453619209812547,0.0
0.0001957561157676735,0.00045039748147952113,0.716109114196904,0.5410073423687564,1.0
0.00019408617599932666,0.0100757574767113,0.7160883604299644,0.5409547786334833,0.0
0.0001817626628391048,0.0005141690672499227,0.716085951248279,0.5409626497366715,1.0
0.0002646060413298535,0.0002696648482541572,0.7161800071158534,0.5411161324468609,0.0
0.00017524799847516812,0.003388221024147868,0.7160796636404602,0.5409487367430693,1.0
0.00017997986518425652,0.006577320052778092,0.7160895062406595,0.5409467087949944,0.0
0.00017830670008255403,0.0001740960560359557,0.716080261516939,0.5409651866268824,1.0
0.0001759906584513928,0.0005341923952598276,0.7160776775572258,0.5409543316930739,0.0
0.0003960299272941332,7.669813707299536e-05,0.7164109883996448,0.5410863059058552,1.0
0.00039715900135233796,3.2601205400915184e-05,0.7163873723739757,0.5417133362746592,0.0
0.00020176239658409366,0.000453556719430679,0.7161158751034999,0.5410323443916379,1.0
0.0002352908482921043,0.10951831074802214,0.7162488334041961,0.5410169210049085,0.0
0.0001965180398992238,0.00019924305932811012,0.7160987682576151,0.5409826224330597,1.0
0.0027442906438405155,0.0001857335869996854,0.7177785642803703,0.5486564826439455,0.0
0.0001762870051958054,0.0008184086870212694,0.7160784566288684,0.540954505089533,1.0
0.0019690620683953846,0.28524843513430254,0.7164584901024705,0.5445243800259126,0.0
0.00018687135434736213,0.0004607195579747758,0.716092870017398,0.5409407484060084,1.0
0.004206271070056064,0.00013594667538642177,0.7164471196723587,0.547983947992345,0.0
