0.00011289757877034072,0.3524387817261635,0.7163480554991075,0.5404326240937718,0.2172902488606049,0.501284275977582,0.4536137736177226,0.02774742453724323,0.7111850296052179,0.16544788360410032,0.6494130261426134,0.29475927474755714,0.2851188036585525,0.0
0.00018118158293937764,0.00013257852478748902,0.716083864613171,0.5409631552043808,0.2129351956633505,0.39120394228694333,0.3498598547046602,0.03206978954948542,0.7047550095288548,0.16377041817068533,0.7001130566889621,0.3021441914507128,0.2842914959267286,1.0
0.0001776197798181139,0.0005120665530461109,0.71608027562194,0.5409602922051425,0.16873629042242952,0.38406939721870614,0.3856686040144008,0.03235577830807213,0.702263525994687,0.1699208747058949,0.6141801923278616,0.29644852317352155,0.2821773715242409,0.0
0.00022713493879949207,0.0001397313724010099,0.7161602620221079,0.5411007195509472,0.1947192251719924,0.3594977855184179,0.4399628229742053,0.030266269597438993,0.7032638444958422,0.1664188108551325,0.6229187792052031,0.29220102503720424,0.28068975126123047,1.0
0.00019426270340729612,0.0002664514838108603,0.7161002579997663,0.5410164025021618,0.17511842529787894,0.36800874956142987,0.43040804520873477,0.03066366933139959,0.7036952501855328,0.16093678118405785,0.625566141926184,0.2927018103885036,0.28092554795845626,0.0
0.00017577928156865211,0.0013935668305701185,0.7160782661422764,0.5409534349159479,0.15537160703128078,0.39255710084406786,0.36444055300143713,0.03451894256583478,0.6981424629619477,0.4891686370161985,0.6397301275778358,0.34005976896281853,0.2778174091528998,1.0
0.00022727439471591,0.00047633180927143456,0.7161517659297733,0.5410820118635374,0.19440909628559047,0.36479336633931503,0.44541632100118295,0.030732172705544094,0.7037183063175683,0.16710941902809517,0.6329957873837533,0.29349355585917336,0.28342946187326307,0.0
0.00017604170254847322,0.005244656349257228,0.7160826554264298,0.5409472242434765,0.16936044209131107,0.4002775031884646,0.3955256261489526,0.03229815946362705,0.703444664522083,0.22345500634641818,0.6681946766043042,0.2800257338368857,0.2839468485331224,1.0
0.001403743432049232,5.316915372709924e-05,0.7178108653474314,0.5453619209812547,0.29162235567385103,0.3258892647338381,0.4819549079115335,0.027879338741599022,0.7026420647201005,0.21214117816711944,0.6254608602660163,0.29239970826593625,0.2787515485689164,0.0
0.0001957561157676735,0.00045039748147952113,0.716109114196904,0.5410073423687564,0.20130371591159157,0.3741023655977897,0.39928361253301525,0.03135898511598099,0.7031033692160064,0.15318515680217054,0.6394859754696743,0.2943804828849273,0.28269839668542823,1.0
0.00019408617599932666,0.0100757574767113,0.7160883604299644,0.5409547786334833,0.15686055776642516,0.43641566804125365,0.522025671859307,0.03269190076902212,0.7003355085798882,0.19682416113713547,0.6639482617388408,0.2818432071860024,0.2879377815834566,0.0
